job_id,title,company,city,contract,salary,publish_time,premium,job_url,logo_url
tpvF,کارشناس سیستم ها و روش ها,وبسیما | Websima,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/websima/jobs/tpvF/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%B3%DB%8C%D8%B3%D8%AA%D9%85-%D9%87%D8%A7-%D9%88-%D8%B1%D9%88%D8%B4-%D9%87%D8%A7-%D8%AF%D8%B1-%D9%88%D8%A8%D8%B3%DB%8C%D9%85%D8%A7?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/pUvudPHvMAqGP6IixHujgIUycis=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/e4d08d92-6791-4e32-85e5-f28ff6b25977/main.png
tp73,مدیر پروژه نرم‌افزار,سپنتا مکس وب | Sepanta Max Web,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/sepanta-14/jobs/tp73/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D8%AF%DB%8C%D8%B1-%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1-%D8%AF%D8%B1-%D8%B3%D9%BE%D9%86%D8%AA%D8%A7-%D9%85%DA%A9%D8%B3-%D9%88%D8%A8?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/_E7YJqHmfMv8EYuwkfsBVlbdesI=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/7fa7c03b-f0ee-48d7-a66f-d96f56a47094/main.png
tase,کارشناس شبکه و زیر ساخت (آقا),پیشگام رایانه | Pishgam Rayaneh,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/pishgam-rayaneh/jobs/tase/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%B4%D8%A8%DA%A9%D9%87-%D9%88-%D8%B2%DB%8C%D8%B1-%D8%B3%D8%A7%D8%AE%D8%AA-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D9%BE%DB%8C%D8%B4%DA%AF%D8%A7%D9%85-%D8%B1%D8%A7%DB%8C%D8%A7%D9%86%D9%87?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/P68DWxi9OnVZNBQ7i-r534N1fTQ=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/62a125c5-dd63-42fa-84ee-20e8c9410c5e/main.png
taIt,ادمین سایت (خانم),بنیان تجارت رایکا | BTR,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/btr-2/jobs/taIt/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A7%D8%AF%D9%85%DB%8C%D9%86-%D8%B3%D8%A7%DB%8C%D8%AA-%D8%AE%D8%A7%D9%86%D9%85-%D8%AF%D8%B1-%D8%A8%D9%86%DB%8C%D8%A7%D9%86-%D8%AA%D8%AC%D8%A7%D8%B1%D8%AA-%D8%B1%D8%A7%DB%8C%DA%A9%D8%A7?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/G26EYrCzjKvlTMG-E57r5Qb-rqQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ba879d48-b4f7-490a-bc9b-f67809339312/main.jpg
tOwG,(اصفهان-Back-End Developer (Django,پینگی | Pingi,اصفهان، اصفهان,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/pingi/jobs/tOwG/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86-back-end-developer-django-%D8%AF%D8%B1-%D9%BE%DB%8C%D9%86%DA%AF%DB%8C?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/2EnyJYn6qcrW2LMcYxXdL98q3OI=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/aec322ce-348f-11eb-a744-d6b790452c1a_1c721b80-c656-450e-947c-2772994f67c7/main.jpg
tazF,C++ AI Inference Engineer (HPC / Audio),خانه هوش ایران | Iran Ai House,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/iran-ai-house/jobs/tazF/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-c-plus-plus-ai-inference-engineer-hpc-audio-%D8%AF%D8%B1-%D8%AE%D8%A7%D9%86%D9%87-%D9%87%D9%88%D8%B4-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/rDlzu9DH2nBW_1MKTbVOXetZ7k8=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/c1dced80-8a30-4a63-8246-e018e1ddfd1f/main.jpg
tas2,(Back-End Developer (Java,فناوران ایمن شبکه فاش | faash,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/faash-1/jobs/tas2/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-back-end-developer-java-%D8%AF%D8%B1-%D9%81%D9%86%D8%A7%D9%88%D8%B1%D8%A7%D9%86-%D8%A7%DB%8C%D9%85%D9%86-%D8%B4%D8%A8%DA%A9%D9%87-%D9%81%D8%A7%D8%B4?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/AsPRi9ZJ7lDNercKgK6RU_iOqlo=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ac4b3387-db56-414d-a929-c379904a3481/main.png
ta6Y,کارشناس NOC (آقا),مهندسی صفر و یک پرداز | Sefroyek Pardaz,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/sefroyek-pardaz/jobs/ta6Y/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-noc-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D8%B5%D9%81%D8%B1-%D9%88-%DB%8C%DA%A9-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/a0_UVCjoCK6kuFLlKJfPrnBk6ZU=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/57e2f158-81ab-11e8-9fd0-26a4da5b8340_e06b2306-9de5-4533-8bf7-3db146bbd4bd/main.jpg
tkR9,(Back-End Developer (Django,تبدیل | Tabdeal,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/tabdeal/jobs/tkR9/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-back-end-developer-django-%D8%AF%D8%B1-%D8%AA%D8%A8%D8%AF%DB%8C%D9%84?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/EOAiuCM6sW0IdGZX1xQ83cpRbqI=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff6232ba-a38e-11eb-998e-86000088a815_ee9f3f10-5635-4681-9ba7-406d2800502e/main.png
tpuW,متخصص توسعه کرالر (C#-آقا),پرتو | Parto,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/Dade%20Negar/jobs/tpuW/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D8%AA%D8%AE%D8%B5%D8%B5-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%DA%A9%D8%B1%D8%A7%D9%84%D8%B1-c-sharp-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D9%BE%D8%B1%D8%AA%D9%88?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/yY8gyTLl7ULEZXEoGqfVkq8Xj4E=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ca3db5f0-c030-4b94-b974-cee82168efe3/main.jpg
tp45,پشتیبان وب سایت فروشگاهی (وردپرس/ووکامرس-مشهد),آفا تجارت شهاب | Afa Tejarat Shahab,خراسان رضوی، مشهد,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/afa-tejarat-shahab/jobs/tp45/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86-%D9%88%D8%A8-%D8%B3%D8%A7%DB%8C%D8%AA-%D9%81%D8%B1%D9%88%D8%B4%DA%AF%D8%A7%D9%87%DB%8C-%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3-%D9%88%D9%88%DA%A9%D8%A7%D9%85%D8%B1%D8%B3-%D9%85%D8%B4%D9%87%D8%AF-%D8%AF%D8%B1-%D8%A2%D9%81%D8%A7-%D8%AA%D8%AC%D8%A7%D8%B1%D8%AA-%D8%B4%D9%87%D8%A7%D8%A8?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/SSmC52l73COMkYUrbHEV0mWJn4Y=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/1122a0b9-6be9-44fb-a292-cd3d25d9c221/main.jpg
A03t,کارشناس نصب اینترنت (آقا),پتیاک | Petiak,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/petiak-system/jobs/A03t/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%86%D8%B5%D8%A8-%D8%A7%DB%8C%D9%86%D8%AA%D8%B1%D9%86%D8%AA-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D9%BE%D8%AA%DB%8C%D8%A7%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/HNxBP7MCrleccrA3MmqosJC6CK8=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/74ee7314-c180-4507-a2a2-3ed30ea16475/main.png
taFV,برنامه‌نویس ارشد C++ (دورکاری),داده پردازان رایا نوبین | Dade Pardazan Raya Nobin,تهران، تهران,"قرارداد
              پاره‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              پاره‌وقت",(امروز),True,https://jobinja.ir/companies/dade-pardazan-raya-nobin/jobs/taFV/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-c-plus-plus-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%AF%D8%A7%D8%AF%D9%87-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D8%A7%D9%86-%D8%B1%D8%A7%DB%8C%D8%A7-%D9%86%D9%88%D8%A8%DB%8C%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/cNaKbMZaJo9FGvyM_5WBczjVTE0=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/a8ee90d1-1fd6-4ad7-9ed7-fa9a989d0c30/main.png
taIj,DevOps Engineer (مشهد),ایران هتل آنلاین | Iran Hotel Online,خراسان رضوی، مشهد,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/iran-hotel-online/jobs/taIj/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-devops-engineer-%D9%85%D8%B4%D9%87%D8%AF-%D8%AF%D8%B1-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D9%87%D8%AA%D9%84-%D8%A2%D9%86%D9%84%D8%A7%DB%8C%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/H6p8ukpLIKyGK3eiucT4WlwmRrk=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/cbe98cf5-ce47-4770-9e49-c21b4deb8c45/main.png
taIy,Flutter Developer,نقش اول کیفیت | Naghsh Aval Keyfiat,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/naghsh-aval-keyfiat/jobs/taIy/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-flutter-developer-%D8%AF%D8%B1-%D9%86%D9%82%D8%B4-%D8%A7%D9%88%D9%84-%DA%A9%DB%8C%D9%81%DB%8C%D8%AA?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/YrgyhYpePE7WA5DafGlPQWXC_QY=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ebda87c6-6fbd-11e9-8ff0-d6b790452c1a_a54c2ac2-0656-4df1-a09c-c0e70fcb6480/main.png
tp3T,کارشناس ارشد دواپس,سنباد | Sanbod,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/sanbod-3/jobs/tp3T/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-%D8%AF%D9%88%D8%A7%D9%BE%D8%B3-%D8%AF%D8%B1-%D8%B3%D9%86%D8%A8%D8%A7%D8%AF?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/1qaqWiuE6gmYV5ITfk5ZXPcjAeo=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/2cdc9c2e-e231-4ab2-867c-df01452b9b8f/main.png
taIZ,مدیر ارشد محصول و معماری سیستم‌های موقعیت‌یابی (GNSS),مکان پرداز رایمند | Raymand,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/raymand-gnss-solutions/jobs/taIZ/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D8%AF%DB%8C%D8%B1-%D8%A7%D8%B1%D8%B4%D8%AF-%D9%85%D8%AD%D8%B5%D9%88%D9%84-%D9%88-%D9%85%D8%B9%D9%85%D8%A7%D8%B1%DB%8C-%D8%B3%DB%8C%D8%B3%D8%AA%D9%85-%D9%87%D8%A7%DB%8C-%D9%85%D9%88%D9%82%D8%B9%DB%8C%D8%AA-%DB%8C%D8%A7%D8%A8%DB%8C-gnss-%D8%AF%D8%B1-%D9%85%DA%A9%D8%A7%D9%86-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2-%D8%B1%D8%A7%DB%8C%D9%85%D9%86%D8%AF?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/k9c9d5ZQgEAG4zC6QSxVYRU-E1g=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/c5ed8ed2-e5dd-11e9-89c0-d6b790452c1a_759e36ab-6569-40c9-ac31-c7a516050194/main.png
tZSh,کارشناس پشتیبانی شبکه (Help Desk-آقا),پیشگام رایانه | Pishgam Rayaneh,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/pishgam-rayaneh/jobs/tZSh/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C-%D8%B4%D8%A8%DA%A9%D9%87-help-desk-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D9%BE%DB%8C%D8%B4%DA%AF%D8%A7%D9%85-%D8%B1%D8%A7%DB%8C%D8%A7%D9%86%D9%87?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/P68DWxi9OnVZNBQ7i-r534N1fTQ=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/62a125c5-dd63-42fa-84ee-20e8c9410c5e/main.png
taIv,Senior Frontend Developer (WallGold),والکس | Wallex,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/wallex/jobs/taIv/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-frontend-developer-wallgold-%D8%AF%D8%B1-%D9%88%D8%A7%D9%84%DA%A9%D8%B3?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/S7ByCMhuAQQnqkckcPgoWXur2TM=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/9bc21399-9402-43a7-9393-e170c05a933d/main.png
ta0O,طراح UI/UX,مدرن کلینیک | MDC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/mdc/jobs/ta0O/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%B7%D8%B1%D8%A7%D8%AD-ui-ux-%D8%AF%D8%B1-%D9%85%D8%AF%D8%B1%D9%86-%DA%A9%D9%84%DB%8C%D9%86%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/73yLUA4H67KBSEeHPi5xs1atwMQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/b0a6f006-78df-4c89-a40c-503551caa722/main.jpg
tatX,برنامه‌نویس ارشد جاوا (Senior Java Developer),راهکار فناوری رویان | Rahkar Fanavari Royan,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/rahkar-fanavari-royan/jobs/tatX/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-%D8%AC%D8%A7%D9%88%D8%A7-senior-java-developer-%D8%AF%D8%B1-%D8%B1%D8%A7%D9%87%DA%A9%D8%A7%D8%B1-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%B1%D9%88%DB%8C%D8%A7%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/_afoRk_RE-UtFnI78HEnjMLZ85w=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/b784687c-859b-48f9-8b4d-bab4549e335e/main.png
trEd,Senior WordPress Developer (مشهد),ایران بروکر | Iranbroker,خراسان رضوی، مشهد,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/iranbroker/jobs/trEd/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-wordpress-developer-%D9%85%D8%B4%D9%87%D8%AF-%D8%AF%D8%B1-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D8%A8%D8%B1%D9%88%DA%A9%D8%B1?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/nloKc7dwqEHojpmJaTrrUtYcl14=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/578ee0b8-b3a8-4a62-bd8c-399924b113b4/main.png
tp44,Back-End Developer,کندا ایده | Kanda Idea,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/kanda-idea/jobs/tp44/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-back-end-developer-%D8%AF%D8%B1-%DA%A9%D9%86%D8%AF%D8%A7-%D8%A7%DB%8C%D8%AF%D9%87?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/wyo9tC3FVRcx_aDI1eEWO1OsfmM=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/83240158-e505-11ea-ac07-d6b790452c1a_c466566f-de5c-4b71-9e8f-fc7f21343c36/main.png
taIP,توسعه‌دهنده‌ ارشد Front-End (قزوین-دورکاری),فناوری ابری فروش راهکاران | Omnichannel Enabler,قزوین، قزوین,"قرارداد
              دورکاری (برای
                مشاهده حقوق وارد شوید)","قرارداد
              دورکاری",(امروز),False,https://jobinja.ir/companies/qbic/jobs/taIP/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D8%AF%D9%87%D9%86%D8%AF%D9%87-%D8%A7%D8%B1%D8%B4%D8%AF-front-end-%D9%82%D8%B2%D9%88%DB%8C%D9%86-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%A7%D8%A8%D8%B1%DB%8C-%D9%81%D8%B1%D9%88%D8%B4-%D8%B1%D8%A7%D9%87%DA%A9%D8%A7%D8%B1%D8%A7%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/gM1IwmgbwF25UjXvaRLP6Q3fWrA=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/7a4abece-621f-4813-a7c1-ae5fae12e331/main.png
taIf,Front-End Developer,ازکی | Azki‌.com,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/azki/jobs/taIf/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-front-end-developer-%D8%AF%D8%B1-%D8%A7%D8%B2%DA%A9%DB%8C?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/cpwHxC24qKhPuj-MuURDl111eeY=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/c2db09a6-6421-404a-9d86-556427df5165/main.png
taIS,ادمین سایت (خانم),صنعت سازان کوشا آفرین (راک کنترل) | Sanat Saazan Koosha Afarin,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/sanat-saazan-koosha-afarin/jobs/taIS/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A7%D8%AF%D9%85%DB%8C%D9%86-%D8%B3%D8%A7%DB%8C%D8%AA-%D8%AE%D8%A7%D9%86%D9%85-%D8%AF%D8%B1-%D8%B5%D9%86%D8%B9%D8%AA-%D8%B3%D8%A7%D8%B2%D8%A7%D9%86-%DA%A9%D9%88%D8%B4%D8%A7-%D8%A2%D9%81%D8%B1%DB%8C%D9%86-%D8%B1%D8%A7%DA%A9-%DA%A9%D9%86%D8%AA%D8%B1%D9%84?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/IYmmFSKcxnQg1JK3e041F7fPmtc=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/7fe2bceb-1cb4-43c4-93c8-eb252846d8da/main.jpg
taIY,کارشناس سخت افزار (آقا),نتواریوم | Netuarium,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/netuarium/jobs/taIY/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%B3%D8%AE%D8%AA-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D9%86%D8%AA%D9%88%D8%A7%D8%B1%DB%8C%D9%88%D9%85?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dKE5q5Wc7wbdMvZqHuNRRLKnqPE=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/a7986311-f897-4541-baa9-ea9a5208278f/main.jpg
